## Generation 0 
{'robot_pos': [92.35293579101562, 487.1173095703125, -0.5314171314239502], 'dist_obj': -428.34087896076386, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [62.70034408569336, 431.830078125, 2.651242256164551], 'dist_obj': -371.8398833592555, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [59.87640380859375, 360.1675109863281, 2.514622211456299], 'dist_obj': -300.16753643214975, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.4907989501953, 325.2666015625, -1.5318760871887207], 'dist_obj': -282.61427031285154, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.0911102294922, 360.5487976074219, 2.268582820892334], 'dist_obj': -327.8939751268204, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [240.83876037597656, 543.509033203125, 1.001322627067566], 'dist_obj': -516.2205366346253, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.110889434814453, 295.5716857910156, -2.031031847000122], 'dist_obj': -239.2670406269182, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.26385498046875, 355.802734375, -1.5077695846557617], 'dist_obj': -311.3832287541968, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [463.38067626953125, 475.7655334472656, -0.9043830633163452], 'dist_obj': -579.2900385733849, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [59.97889709472656, 449.9676818847656, 2.8975887298583984], 'dist_obj': -389.9676824557522, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [58.77345657348633, 533.9910278320312, -0.697786808013916], 'dist_obj': -473.9926147885034, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.2176513671875, 478.17041015625, -2.8580923080444336], 'dist_obj': -420.2526104470027, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.2371368408203, 263.2784118652344, -1.5047698020935059], 'dist_obj': -225.33790961898148, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [72.9429931640625, 419.84930419921875, 2.2200279235839844], 'dist_obj': -360.08199455777685, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.355224609375, 401.4447937011719, -1.4557559490203857], 'dist_obj': -355.05293535524766, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [33.10287094116211, 156.12496948242188, -2.504889488220215], 'dist_obj': -99.81715939458665, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.85296630859375, 336.1138610839844, -2.0963079929351807], 'dist_obj': -305.980504292481, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [281.5924987792969, 384.2143249511719, -1.2146018743515015], 'dist_obj': -392.7062057299283, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.014601945877075], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [222.51341247558594, 430.6834411621094, 0.9227049946784973], 'dist_obj': -404.7429094947099, 'exit_reached': 0.0, 'collision': 700}
{'robot_pos': [64.2040023803711, 545.90771484375, -2.414602041244507], 'dist_obj': -485.9259007098605, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [192.95669555664062, 160.9495086669922, -2.251675844192505], 'dist_obj': -166.93797109539923, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [93.07223510742188, 414.5509338378906, 2.213222026824951], 'dist_obj': -356.09006925259916, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [79.86414337158203, 284.97802734375, 1.025200605392456], 'dist_obj': -225.85326426547812, 'exit_reached': 0.0, 'collision': 58}
{'robot_pos': [193.4463653564453, 165.78736877441406, -2.5134525299072266], 'dist_obj': -170.29063338616064, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [455.78240966796875, 480.2507629394531, -0.49293842911720276], 'dist_obj': -577.281923806537, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [239.41661071777344, 541.0506591796875, 0.8151800632476807], 'dist_obj': -513.4199615311669, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [240.83876037597656, 543.509033203125, 1.001322627067566], 'dist_obj': -516.2205366346253, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [196.57289123535156, 336.38836669921875, -2.225872039794922], 'dist_obj': -308.2899347481928, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.93961524963379, 465.4301452636719, -2.8372695446014404], 'dist_obj': -407.40451287985195, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [101.11546325683594, 312.5504150390625, 1.0258305072784424], 'dist_obj': -255.87534749410102, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [578.9513549804688, 578.18115234375, 0.9067429304122925], 'dist_obj': -733.363631141033, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [204.23062133789062, 339.2940368652344, -2.1703553199768066], 'dist_obj': -314.3368116527126, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.0911102294922, 360.5487976074219, 2.268582820892334], 'dist_obj': -327.8939751268204, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [340.9833679199219, 421.13531494140625, -0.8146018385887146], 'dist_obj': -457.5700697657692, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [187.52027893066406, 458.4169921875, 1.7203021049499512], 'dist_obj': -418.3270505266051, 'exit_reached': 0.0, 'collision': 704}
{'robot_pos': [300.2185363769531, 309.5530090332031, 0.2054254114627838], 'dist_obj': -346.38367388866857, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [300.00103759765625, 391.969970703125, -0.8146018385887146], 'dist_obj': -409.63954825747146, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [116.56859588623047, 506.568603515625, 0.7853981852531433], 'dist_obj': -450.1372276166848, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [30.802196502685547, 388.58770751953125, 0.26858291029930115], 'dist_obj': -329.88239307669755, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [301.42352294921875, 397.59771728515625, -0.9062953591346741], 'dist_obj': -415.03919832873646, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.89076232910156, 457.51153564453125, 1.16245698928833], 'dist_obj': -418.50664586547106, 'exit_reached': 0.0, 'collision': 52}
{'robot_pos': [157.0788116455078, 268.7958068847656, -1.458636999130249], 'dist_obj': -230.26068844499775, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [156.95068359375, 579.7591552734375, 1.3705965280532837], 'dist_obj': -528.7239492777425, 'exit_reached': 0.0, 'collision': 49}
{'robot_pos': [168.86517333984375, 467.114501953125, -2.04673171043396], 'dist_obj': -421.4188458847744, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.044734954833984, 367.48553466796875, -2.414602041244507], 'dist_obj': -310.20104410682825, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.291784286499023, 445.4085388183594, -1.7329672574996948], 'dist_obj': -387.7676282047455, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [243.57933044433594, 482.3857727050781, 1.8209141492843628], 'dist_obj': -460.55522095624605, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [202.1132049560547, 340.8069763183594, -2.0559134483337402], 'dist_obj': -314.7200676346223, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [243.2056884765625, 495.35870361328125, 0.05020950734615326], 'dist_obj': -472.3362415716246, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [239.41661071777344, 541.0506591796875, 0.8151800632476807], 'dist_obj': -513.4199615311669, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [20.294973373413086, 263.2716064453125, -1.8474724292755127], 'dist_obj': -207.1130974281346, 'exit_reached': 0.0, 'collision': 134}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.9997100830078, 337.874755859375, -2.222306489944458], 'dist_obj': -307.2056379458869, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.5844588279724121], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [470.04638671875, 465.04559326171875, -1.862064242362976], 'dist_obj': -576.3679136470388, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [119.3506851196289, 391.0539245605469, 0.33584341406822205], 'dist_obj': -336.33198597681667, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [31.5886287689209, 154.81044006347656, -2.78226900100708], 'dist_obj': -98.97588373063547, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [260.45892333984375, 397.29229736328125, 1.888580322265625], 'dist_obj': -392.3644655255742, 'exit_reached': 0.0, 'collision': 660}
{'robot_pos': [192.01014709472656, 337.0998229980469, -2.517519950866699], 'dist_obj': -306.9380895905887, 'exit_reached': 0.0, 'collision': 448}
{'robot_pos': [20.2834529876709, 262.7956848144531, -1.8015456199645996], 'dist_obj': -206.64823707437128, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [245.85861206054688, 363.4564514160156, -1.2930521965026855], 'dist_obj': -355.8500268133663, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.7618408203125, 465.34320068359375, 2.785398244857788], 'dist_obj': -407.43551160024015, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [340.9833679199219, 421.13531494140625, -0.8146018385887146], 'dist_obj': -457.5700697657692, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [259.7720947265625, 372.00909423828125, -1.2146018743515015], 'dist_obj': -370.4842300541702, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [306.5894775390625, 396.54742431640625, -0.8146018385887146], 'dist_obj': -417.21761617529404, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [155.12184143066406, 418.4495544433594, -0.009935207664966583], 'dist_obj': -370.8561012007262, 'exit_reached': 0.0, 'collision': 168}
{'robot_pos': [300.00103759765625, 391.969970703125, -0.8146018385887146], 'dist_obj': -409.63954825747146, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [184.45091247558594, 574.450927734375, 0.7853981852531433], 'dist_obj': -529.2898890615285, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [41.25766372680664, 154.51406860351562, -2.8406224250793457], 'dist_obj': -96.35447230392327, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.897327423095703, 260.6095275878906, -2.107720375061035], 'dist_obj': -205.1877748363885, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [64.2040023803711, 545.90771484375, -2.414602041244507], 'dist_obj': -485.9259007098605, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [65.12464904785156, 451.0448913574219, -0.38299238681793213], 'dist_obj': -391.07846921634734, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [66.65902709960938, 386.04937744140625, -0.6020468473434448], 'dist_obj': -326.1173702393694, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.15752410888672, 280.0806884765625, -2.072017192840576], 'dist_obj': -224.0229948666345, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.6138458251953, 341.7979431152344, -2.2252562046051025], 'dist_obj': -311.442631713331, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [147.47024536132812, 428.6791687011719, -0.2923663556575775], 'dist_obj': -378.91341129307904, 'exit_reached': 0.0, 'collision': 840}
## Generation 60 
{'robot_pos': [75.39322662353516, 389.1062316894531, 2.8513736724853516], 'dist_obj': -329.4660273271214, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [110.3519058227539, 457.00201416015625, -0.5090363025665283], 'dist_obj': -400.18235051936557, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.27627563476562, 279.2508544921875, -1.5139186382293701], 'dist_obj': -239.86164970024964, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.43795776367188, 428.17156982421875, -1.534452199935913], 'dist_obj': -380.8470302365304, 'exit_reached': 0.0, 'collision': 20}
{'robot_pos': [461.4583435058594, 477.4117736816406, -0.9618405103683472], 'dist_obj': -579.1384898092354, 'exit_reached': 0.0, 'collision': 56}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.38539817929267883], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [18.91046714782715, 425.6563415527344, -3.1348354816436768], 'dist_obj': -367.9577554933986, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [194.0958709716797, 358.0, -2.8518779277801514], 'dist_obj': -326.78081738629237, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [241.72183227539062, 363.82940673828125, -1.347846508026123], 'dist_obj': -354.0270225907355, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [273.2861022949219, 504.4287109375, -0.21072134375572205], 'dist_obj': -492.9582543560132, 'exit_reached': 0.0, 'collision': 172}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [29.85930061340332, 155.88446044921875, -2.7818868160247803], 'dist_obj': -100.51015627861189, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [124.57999420166016, 579.7200317382812, 1.3713593482971191], 'dist_obj': -523.7169913618676, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.650054931640625, 429.3896484375, -2.697786808013916], 'dist_obj': -371.92462960956163, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [64.2040023803711, 545.90771484375, -2.414602041244507], 'dist_obj': -485.9259007098605, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [122.94493865966797, 579.0708618164062, 1.0074435472488403], 'dist_obj': -522.8734310420602, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.54055786132812, 333.0423583984375, -1.9753376245498657], 'dist_obj': -303.5113325033727, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [63.34994125366211, 362.1691589355469, -2.682894468307495], 'dist_obj': -302.18772761020386, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.6478271484375, 158.12779235839844, -2.539860486984253], 'dist_obj': -163.39497658049638, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.95932006835938, 345.261962890625, -2.318535804748535], 'dist_obj': -314.30502640765394, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.28775024414062, 240.13381958007812, -1.5158954858779907], 'dist_obj': -204.72688954818423, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.9613037109375, 332.32958984375, -2.0877177715301514], 'dist_obj': -302.18250871639395, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [336.6466369628906, 412.5787658691406, -1.2601374387741089], 'dist_obj': -448.1575034345444, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [453.6308898925781, 477.83056640625, -0.062350332736968994], 'dist_obj': -574.0449979757603, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [197.75953674316406, 336.2513732910156, -2.2053444385528564], 'dist_obj': -308.69485128337215, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [453.0665588378906, 477.1105651855469, -0.039829909801483154], 'dist_obj': -573.1339662470435, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.31802368164062, 234.13619995117188, -1.5157644748687744], 'dist_obj': -199.48487127282328, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [368.6145935058594, 434.1490478515625, -0.26282817125320435], 'dist_obj': -485.0056467021983, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.678617477416992, 303.08233642578125, 1.6763317584991455], 'dist_obj': -246.91246316434626, 'exit_reached': 0.0, 'collision': 437}
{'robot_pos': [197.4129180908203, 336.8035888671875, -2.2125608921051025], 'dist_obj': -309.0348473360075, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.75625610351562, 335.9464416503906, -2.484358072280884], 'dist_obj': -305.35821123677124, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [195.3675079345703, 337.58673095703125, -1.9650472402572632], 'dist_obj': -308.83451136138785, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [284.2973937988281, 385.1480407714844, -0.8146018385887146], 'dist_obj': -395.0070496617515, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.690153121948242, 402.4226989746094, 3.0089354515075684], 'dist_obj': -344.9055062218405, 'exit_reached': 0.0, 'collision': 215}
{'robot_pos': [199.45079040527344, 428.4022216796875, 3.1090686321258545], 'dist_obj': -393.91207125852986, 'exit_reached': 0.0, 'collision': 760}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [130.0953826904297, 579.3427734375, 0.1686452031135559], 'dist_obj': -524.051790375982, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.0911102294922, 360.5487976074219, 2.268582820892334], 'dist_obj': -327.8939751268204, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.963069915771484, 435.14080810546875, 2.843263864517212], 'dist_obj': -377.48871426432135, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [18.789112091064453, 262.32672119140625, -2.1340019702911377], 'dist_obj': -206.48108724604268, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [452.85821533203125, 476.6551818847656, -0.042127907276153564], 'dist_obj': -572.659687725001, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [240.83876037597656, 543.509033203125, 1.001322627067566], 'dist_obj': -516.2205366346253, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.21188354492188, 345.07379150390625, -2.315430164337158], 'dist_obj': -314.2404314420864, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [193.9367218017578, 334.91082763671875, -1.9650472402572632], 'dist_obj': -305.8022377271088, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [463.4206848144531, 475.5694580078125, -0.9069575071334839], 'dist_obj': -579.1771951355382, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [240.83876037597656, 543.509033203125, 1.001322627067566], 'dist_obj': -516.2205366346253, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [300.00103759765625, 391.969970703125, -0.8146018385887146], 'dist_obj': -409.63954825747146, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [240.42652893066406, 537.61474609375, 0.6611689329147339], 'dist_obj': -510.55810445841036, 'exit_reached': 0.0, 'collision': 17}
{'robot_pos': [240.83876037597656, 543.509033203125, 1.001322627067566], 'dist_obj': -516.2205366346253, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.8367919921875, 385.0582580566406, -2.414602041244507], 'dist_obj': -351.1530783541464, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [341.0623779296875, 420.068359375, -0.8146018385887146], 'dist_obj': -456.7770612787978, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [194.1741943359375, 357.5613098144531, -2.8432459831237793], 'dist_obj': -326.413001463163, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.41224670410156, 345.53961181640625, -1.5016926527023315], 'dist_obj': -301.6985510807182, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [365.16119384765625, 393.01678466796875, -2.903327465057373], 'dist_obj': -451.6896424549927, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.4484100341797, 414.7832946777344, -0.16285493969917297], 'dist_obj': -367.9230609795718, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.312705993652344, 262.2302551269531, -1.7314170598983765], 'dist_obj': -206.28265070594648, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [193.9367218017578, 334.91082763671875, -1.9650472402572632], 'dist_obj': -305.8022377271088, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [41.671592712402344, 155.21897888183594, -2.8397421836853027], 'dist_obj': -96.96692453099449, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [286.6054382324219, 385.72674560546875, -1.0033411979675293], 'dist_obj': -396.79709857714147, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [198.5426483154297, 297.7383117675781, 2.8356852531433105], 'dist_obj': -275.1609897575436, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [205.10244750976562, 340.6020812988281, -2.1269495487213135], 'dist_obj': -315.8991109556316, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [79.66169738769531, 578.4201049804688, -2.014601945877075], 'dist_obj': -518.7928175988229, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [44.20281219482422, 579.5450439453125, 2.1517677307128906], 'dist_obj': -519.7851516065929, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [35.220314025878906, 155.85475158691406, -2.781050682067871], 'dist_obj': -99.00588991956518, 'exit_reached': 0.0, 'collision': 62}
{'robot_pos': [41.30722427368164, 154.5067901611328, -2.8436226844787598], 'dist_obj': -96.33770420201442, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.0911102294922, 360.5487976074219, 2.268582820892334], 'dist_obj': -327.8939751268204, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.465087890625, 339.08673095703125, -2.414602041244507], 'dist_obj': -308.50036098904667, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.731624603271484, 264.1658630371094, -1.8795098066329956], 'dist_obj': -208.70038797079397, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.31214904785156, 261.148681640625, -1.451952576637268], 'dist_obj': -223.45121722217758, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.752445220947266, 480.2433166503906, -2.963886260986328], 'dist_obj': -422.1662123560024, 'exit_reached': 0.0, 'collision': 10}
