## Generation 0 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [314.29888916015625, 459.3199768066406, 0.6190283298492432], 'dist_obj': -473.4177530521489}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [195.7310028076172, 524.207275390625, 0.6190283298492432], 'dist_obj': -483.6437735035456}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [234.9389190673828, 439.05084228515625, -0.8641566038131714], 'dist_obj': -417.4723541044972}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [204.28616333007812, 580.2870483398438, 0.9022132158279419], 'dist_obj': -539.9232441733741}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [204.10919189453125, 339.5957946777344, -2.2969493865966797], 'dist_obj': -314.5493086782558}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [233.64930725097656, 439.48187255859375, -0.8641566038131714], 'dist_obj': -417.3255006698259}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [187.85772705078125, 569.2481079101562, -1.3809716701507568], 'dist_obj': -525.0535532463962}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [191.43499755859375, 462.6275329589844, 3.135843515396118], 'dist_obj': -423.5375885088189}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.5714416503906, 476.215576171875, 0.6190283298492432], 'dist_obj': -478.7498854857618}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.1185760498047, 366.7659606933594, -0.8641566038131714], 'dist_obj': -333.61270303369463}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [200.7908477783203, 528.7640991210938, 0.6190283298492432], 'dist_obj': -489.45055260255737}
## Generation 22 
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [192.86538696289062, 403.2680969238281, -0.8641566038131714], 'dist_obj': -368.08449766121004}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.14060974121094, 408.07122802734375, -0.8641566038131714], 'dist_obj': -371.95623304867433}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.6009826660156, 460.2018737792969, 0.5424094200134277], 'dist_obj': -473.25341649088705}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [150.3429718017578, 579.3721923828125, 1.2716236114501953], 'dist_obj': -527.1710602589092}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [204.28616333007812, 580.2870483398438, 0.9022132158279419], 'dist_obj': -539.9232441733741}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [230.11074829101562, 549.6529541015625, 0.6190283298492432], 'dist_obj': -518.36057155663}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [248.99794006347656, 442.9309997558594, -0.8641566038131714], 'dist_obj': -427.03205022838677}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [307.6715393066406, 462.6407165527344, 0.2190282940864563], 'dist_obj': -472.71633990017756}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [228.57102966308594, 432.866943359375, -0.8641566038131714], 'dist_obj': -409.20160006021035}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [162.0523223876953, 566.0231323242188, -2.180971622467041], 'dist_obj': -516.2112813102169}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [304.35772705078125, 462.94134521484375, 0.2190282940864563], 'dist_obj': -471.2456116007575}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [109.0382080078125, 359.24200439453125, 0.2190282940864563], 'dist_obj': -303.2334464380111}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [314.29888916015625, 459.3199768066406, 0.6190283298492432], 'dist_obj': -473.4177530521489}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [86.39701843261719, 454.666259765625, -3.1046698093414307], 'dist_obj': -395.54804914133973}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.1185760498047, 366.7659606933594, -0.8641566038131714], 'dist_obj': -333.61270303369463}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.5270690917969, 460.0913391113281, 0.5414185523986816], 'dist_obj': -473.12049232303275}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [83.97697448730469, 451.051025390625, -3.0977869033813477], 'dist_obj': -391.7854001422515}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [304.35772705078125, 462.94134521484375, 0.2190282940864563], 'dist_obj': -471.2456116007575}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [303.7298583984375, 456.50323486328125, -2.4641566276550293], 'dist_obj': -465.42352662061336}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [222.93431091308594, 433.6431884765625, -0.8641566038131714], 'dist_obj': -407.62338250847944}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [248.99794006347656, 442.9309997558594, -0.8641566038131714], 'dist_obj': -427.03205022838677}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [307.6967468261719, 461.9681091308594, 0.426742285490036], 'dist_obj': -472.15679508666096}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [231.56643676757812, 549.7380981445312, 0.6190283298492432], 'dist_obj': -518.9204630763234}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [245.83889770507812, 364.59002685546875, -1.1466742753982544], 'dist_obj': -356.8069230831342}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [195.51129150390625, 533.6478881835938, -1.780971646308899], 'dist_obj': -492.65163361734096}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [168.45240783691406, 500.61773681640625, 1.5358433723449707], 'dist_obj': -453.7685696066181}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 8, 'robot_pos': [206.18600463867188, 342.64862060546875, -1.2641565799713135], 'dist_obj': -318.21469275065226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [83.97697448730469, 451.051025390625, -3.0977869033813477], 'dist_obj': -391.7854001422515}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [183.9200439453125, 463.7917785644531, 2.8122551441192627], 'dist_obj': -422.37895038419293}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [306.10797119140625, 459.70648193359375, -2.4641566276550293], 'dist_obj': -469.39791774536064}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [307.6715393066406, 462.6407165527344, -2.0641565322875977], 'dist_obj': -472.71633990017756}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [110.20565795898438, 355.79736328125, 0.2190282940864563], 'dist_obj': -300.02781240284094}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [192.86538696289062, 403.2680969238281, -0.8641566038131714], 'dist_obj': -368.08449766121004}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.2240447998047, 508.13995361328125, 1.4190282821655273], 'dist_obj': -462.96592381528563}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [187.85772705078125, 569.2481079101562, -1.3809716701507568], 'dist_obj': -525.0535532463962}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [228.57102966308594, 432.866943359375, -0.8641566038131714], 'dist_obj': -409.20160006021035}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.026611328125, 460.4600524902344, 0.6190283298492432], 'dist_obj': -473.6989758070787}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [58.715049743652344, 537.9906005859375, 1.5853981971740723], 'dist_obj': -477.9923277058603}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [308.94805908203125, 461.9641418457031, -2.553316354751587], 'dist_obj': -472.81106950923123}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [169.00164794921875, 550.0072021484375, -2.180971622467041], 'dist_obj': -501.98447925507134}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [234.9389190673828, 439.05084228515625, -0.8641566038131714], 'dist_obj': -417.4723541044972}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [310.3944396972656, 458.45086669921875, 0.6190283298492432], 'dist_obj': -470.5958654776582}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.332603454589844, 537.6915283203125, -3.0977869033813477], 'dist_obj': -479.5932682565084}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [136.75584411621094, 561.3367919921875, -0.06916981935501099], 'dist_obj': -507.1785076390855}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.14060974121094, 408.07122802734375, -0.8641566038131714], 'dist_obj': -371.95623304867433}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [175.40684509277344, 466.5974426269531, -2.7473416328430176], 'dist_obj': -422.6585149326177}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [115.95609283447266, 509.202392578125, 1.5853981971740723], 'dist_obj': -452.6741364637614}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [195.51129150390625, 533.6478881835938, -1.780971646308899], 'dist_obj': -492.65163361734096}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.5714416503906, 476.215576171875, 0.6190283298492432], 'dist_obj': -478.7498854857618}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [230.21560668945312, 355.8545227050781, -1.0724507570266724], 'dist_obj': -341.32572619963497}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [304.35772705078125, 462.94134521484375, 0.2190282940864563], 'dist_obj': -471.2456116007575}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [187.85772705078125, 569.2481079101562, -1.3809716701507568], 'dist_obj': -525.0535532463962}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [57.15704345703125, 455.0555114746094, 0.2975535988807678], 'dist_obj': -395.0657407930615}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [307.6715393066406, 462.6407165527344, -2.0641565322875977], 'dist_obj': -472.71633990017756}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [192.86538696289062, 403.2680969238281, -0.8641566038131714], 'dist_obj': -368.08449766121004}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [58.715049743652344, 537.9906005859375, 1.5853981971740723], 'dist_obj': -477.9923277058603}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.5714416503906, 476.215576171875, 0.6190283298492432], 'dist_obj': -478.7498854857618}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [221.18289184570312, 425.68109130859375, -0.9582544565200806], 'dist_obj': -399.6280585299132}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [58.715049743652344, 537.9906005859375, 1.5853981971740723], 'dist_obj': -477.9923277058603}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [234.9389190673828, 439.05084228515625, -0.8641566038131714], 'dist_obj': -417.4723541044972}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [277.5308837890625, 462.52740478515625, -0.9147089719772339], 'dist_obj': -457.54562286740725}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [58.715049743652344, 537.9906005859375, 1.5853981971740723], 'dist_obj': -477.9923277058603}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [86.97444915771484, 533.8753662109375, -3.0977869033813477], 'dist_obj': -474.6424797770552}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [191.08218383789062, 490.0585632324219, 1.0190283060073853], 'dist_obj': -449.5919335678139}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [315.9892578125, 459.379638671875, 0.6190283298492432], 'dist_obj': -474.37811490526417}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.14060974121094, 408.07122802734375, -0.8641566038131714], 'dist_obj': -371.95623304867433}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [306.5254821777344, 410.5995788574219, 1.6872401237487793], 'dist_obj': -428.5964046255708}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.14060974121094, 408.07122802734375, -0.8641566038131714], 'dist_obj': -371.95623304867433}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.14060974121094, 408.07122802734375, -0.8641566038131714], 'dist_obj': -371.95623304867433}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [173.9545440673828, 505.87591552734375, -0.5809717178344727], 'dist_obj': -460.207529448348}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [192.86538696289062, 403.2680969238281, -0.8641566038131714], 'dist_obj': -368.08449766121004}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [285.83758544921875, 406.5101623535156, 1.4190282821655273], 'dist_obj': -413.6083988699854}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.3004455566406, 461.3075256347656, 0.6190283298492432], 'dist_obj': -474.56174082019163}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [20.659717559814453, 578.0556640625, 2.3853981494903564], 'dist_obj': -519.5472345126201}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [152.5334930419922, 515.660888671875, -0.6621217727661133], 'dist_obj': -464.9616035758171}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [295.9026794433594, 477.79888916015625, -0.5809717178344727], 'dist_obj': -479.797859470024}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [87.00564575195312, 440.8058166503906, -1.9978269338607788], 'dist_obj': -381.7621967891149}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [221.78680419921875, 355.41326904296875, -1.078245997428894], 'dist_obj': -336.8144437812158}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [287.04705810546875, 414.4181823730469, 1.4190282821655273], 'dist_obj': -420.9068953948871}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [222.58709716796875, 420.4973449707031, -0.9444822072982788], 'dist_obj': -395.4654218720426}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [175.40684509277344, 466.5974426269531, -2.7473416328430176], 'dist_obj': -422.6585149326177}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.2240447998047, 508.13995361328125, 1.4190282821655273], 'dist_obj': -462.96592381528563}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [83.97697448730469, 451.051025390625, -3.0977869033813477], 'dist_obj': -391.7854001422515}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [234.9389190673828, 439.05084228515625, -0.8641566038131714], 'dist_obj': -417.4723541044972}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.78199768066406, 461.2445983886719, 2.8025405406951904], 'dist_obj': -422.02032966840807}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [187.85772705078125, 569.2481079101562, -1.3809716701507568], 'dist_obj': -525.0535532463962}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [58.715049743652344, 537.9906005859375, 1.5853981971740723], 'dist_obj': -477.9923277058603}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.546875, 458.6336669921875, 0.48860177397727966], 'dist_obj': -472.43498841841074}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [175.011962890625, 505.99639892578125, -0.5809717178344727], 'dist_obj': -460.5871681481358}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [307.6715393066406, 462.6407165527344, -2.0641565322875977], 'dist_obj': -472.71633990017756}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [234.9389190673828, 439.05084228515625, -0.8641566038131714], 'dist_obj': -417.4723541044972}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.826171875, 392.1692810058594, -0.8641566038131714], 'dist_obj': -357.3717543891327}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [308.96612548828125, 461.9916076660156, -2.5530898571014404], 'dist_obj': -472.8439322594237}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [83.97697448730469, 451.051025390625, -3.0977869033813477], 'dist_obj': -391.7854001422515}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [289.8599548339844, 404.89874267578125, 1.4190282821655273], 'dist_obj': -414.4764668055547}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.93853759765625, 373.4085693359375, -0.9759598970413208], 'dist_obj': -340.0480981223205}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [173.97158813476562, 505.6429443359375, -0.5809717178344727], 'dist_obj': -459.9860397211682}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [175.67721557617188, 512.0202026367188, -0.5809717178344727], 'dist_obj': -466.5870570378013}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.14060974121094, 408.07122802734375, -0.8641566038131714], 'dist_obj': -371.95623304867433}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [228.57102966308594, 432.866943359375, -0.8641566038131714], 'dist_obj': -409.20160006021035}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [232.35971069335938, 439.91290283203125, -0.8641566038131714], 'dist_obj': -417.1830337017062}
