## Generation 0 
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.66358757019043, 198.2548065185547, 2.4512009620666504], 'dist_obj': -144.30208078212286, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.20220184326172, 262.2334899902344, -2.00578236579895], 'dist_obj': -206.3076460242523, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [463.4239501953125, 476.13201904296875, -1.0482321977615356], 'dist_obj': -579.5832475701551, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [193.15478515625, 335.4391784667969, -2.414602041244507], 'dist_obj': -305.9361662904062, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.56356430053711, 201.19189453125, 2.4504144191741943], 'dist_obj': -147.72229021917173, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [29.49231719970703, 155.92042541503906, -2.699214220046997], 'dist_obj': -100.65508790739474, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.586658477783203, 259.6543273925781, -2.2372233867645264], 'dist_obj': -204.31977062611296, 'exit_reached': 0.0, 'collision': 14}
{'robot_pos': [157.45272827148438, 166.88595581054688, -1.2323074340820312], 'dist_obj': -144.64315330180668, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.610265731811523, 198.6775360107422, 2.442193031311035], 'dist_obj': -144.72238630150468, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, 2.268582820892334], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.578447341918945, 194.0254669189453, 2.4512009620666504], 'dist_obj': -139.98831273406836, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.45272827148438, 166.88595581054688, -1.2323074340820312], 'dist_obj': -144.64315330180668, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.983068466186523, 198.70986938476562, 2.3181376457214355], 'dist_obj': -144.64721406645992, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.27099609375, 334.77886962890625, -2.4006423950195312], 'dist_obj': -304.52504266477786, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.567068099975586, 198.41860961914062, 2.4512009620666504], 'dist_obj': -144.48667528436008, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [205.25088500976562, 340.1971740722656, -2.264974594116211], 'dist_obj': -315.6077881710204, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.808002471923828, 204.49737548828125, 2.336341381072998], 'dist_obj': -150.25402551464097, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [37.197853088378906, 155.26025390625, -2.765047311782837], 'dist_obj': -97.95128318742113, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [193.523681640625, 336.4683532714844, -2.53141713142395], 'dist_obj': -307.02332797283213, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80233764648438, 162.412109375, -0.47502657771110535], 'dist_obj': -136.2082963457445, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [579.77734375, 444.75238037109375, -0.5314171314239502], 'dist_obj': -646.6860762974787, 'exit_reached': 0.0, 'collision': 137}
{'robot_pos': [202.5433349609375, 339.6202087402344, -2.3650472164154053], 'dist_obj': -313.8567563040794, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [154.62294006347656, 171.40162658691406, -0.46559950709342957], 'dist_obj': -146.16368629884278, 'exit_reached': 0.0, 'collision': 55}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [154.624267578125, 171.40322875976562, -0.46558400988578796], 'dist_obj': -146.1657668292999, 'exit_reached': 0.0, 'collision': 55}
{'robot_pos': [192.41348266601562, 338.1368408203125, -2.414602041244507], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [16.723798751831055, 259.54803466796875, -2.2227656841278076], 'dist_obj': -204.18679618016654, 'exit_reached': 0.0, 'collision': 14}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [159.16131591796875, 461.56207275390625, 0.2188652753829956], 'dist_obj': -413.62430398732215, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [32.71479797363281, 155.95240783691406, -2.6482322216033936], 'dist_obj': -99.75643748310762, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [579.77734375, 444.75238037109375, -0.5314171314239502], 'dist_obj': -646.6860762974787, 'exit_reached': 0.0, 'collision': 137}
{'robot_pos': [157.4004669189453, 169.83432006835938, -0.8268882036209106], 'dist_obj': -146.80064312157276, 'exit_reached': 0.0, 'collision': 55}
{'robot_pos': [16.518611907958984, 199.76025390625, 2.4512009620666504], 'dist_obj': -146.36789156898502, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [21.89022445678711, 265.6913757324219, -2.127808094024658], 'dist_obj': -209.1920099875959, 'exit_reached': 0.0, 'collision': 12}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, 2.268582820892334], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.81667709350586, 262.99713134765625, -2.2764344215393066], 'dist_obj': -207.13256967700218, 'exit_reached': 0.0, 'collision': 13}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.170652389526367, 260.6641540527344, -2.0943870544433594], 'dist_obj': -204.97755253494796, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [37.25878143310547, 155.8621063232422, -2.6642894744873047], 'dist_obj': -98.52261897978484, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [193.15478515625, 335.4391784667969, -2.414602041244507], 'dist_obj': -305.9361662904062, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [144.35693359375, 177.19937133789062, -3.0557045936584473], 'dist_obj': -144.40147120904663, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [148.85096740722656, 162.1422576904297, -1.7109702825546265], 'dist_obj': -135.37922741432004, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.366470336914062, 265.7702941894531, -2.044682264328003], 'dist_obj': -209.1834040398914, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.63971519470215, 198.67198181152344, 2.442652463912964], 'dist_obj': -144.70864417411573, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [468.1971435546875, 469.73492431640625, -1.3947234153747559], 'dist_obj': -578.3663339188903, 'exit_reached': 0.0, 'collision': 106}
{'robot_pos': [154.62142944335938, 171.3998260498047, -0.46561405062675476], 'dist_obj': -146.16133604285156, 'exit_reached': 0.0, 'collision': 55}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [203.97161865234375, 340.31280517578125, -2.2755064964294434], 'dist_obj': -315.1239370833187, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [203.87075805664062, 340.1901550292969, -2.081862211227417], 'dist_obj': -314.96875717939685, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.844562530517578, 197.3179168701172, 2.326172113418579], 'dist_obj': -143.6429295224511, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80233764648438, 162.412109375, -0.47502657771110535], 'dist_obj': -136.2082963457445, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.983068466186523, 198.70986938476562, 2.3181376457214355], 'dist_obj': -144.64721406645992, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
## Generation 37 
{'robot_pos': [192.41348266601562, 338.1368408203125, 2.268582820892334], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [35.97904968261719, 156.26226806640625, -2.568782091140747], 'dist_obj': -99.21406305276903, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.027408599853516, 263.76971435546875, 2.268582820892334], 'dist_obj': -208.0475784943266, 'exit_reached': 0.0, 'collision': 6}
{'robot_pos': [18.01871109008789, 263.54345703125, 2.2848238945007324], 'dist_obj': -207.8277352009828, 'exit_reached': 0.0, 'collision': 6}
{'robot_pos': [21.949981689453125, 265.6548767089844, -2.1103029251098633], 'dist_obj': -209.14524189572307, 'exit_reached': 0.0, 'collision': 12}
{'robot_pos': [18.983068466186523, 198.70986938476562, 2.3181376457214355], 'dist_obj': -144.64721406645992, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [580.3887329101562, 447.87005615234375, -0.5314171314239502], 'dist_obj': -649.0359110245444, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [579.8892211914062, 448.0718078613281, -0.5314171314239502], 'dist_obj': -648.7561409094842, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.42561912536621, 200.29666137695312, 2.4511961936950684], 'dist_obj': -146.61422543661251, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [209.4762420654297, 342.5093994140625, -2.3650472164154053], 'dist_obj': -319.6165009809369, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [466.67376708984375, 473.0563659667969, -1.1415103673934937], 'dist_obj': -579.6543058623312, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.018707275390625, 263.54339599609375, 2.2848310470581055], 'dist_obj': -207.82767619461075, 'exit_reached': 0.0, 'collision': 6}
{'robot_pos': [18.0195255279541, 263.5693664550781, 2.2829678058624268], 'dist_obj': -207.85294608405238, 'exit_reached': 0.0, 'collision': 6}
{'robot_pos': [192.41348266601562, 338.1368408203125, 2.268582820892334], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, 2.268582820892334], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [36.78042221069336, 154.5529022216797, -2.582249641418457], 'dist_obj': -97.3622108995897, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [16.62244415283203, 195.29624938964844, 2.722625255584717], 'dist_obj': -142.07986292990333, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.4765625, 176.50396728515625, -1.23685622215271], 'dist_obj': -151.9040968176868, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.372066497802734, 199.86697387695312, 2.404542922973633], 'dist_obj': -146.2187098020087, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, -2.414602041244507], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [154.62142944335938, 171.3998260498047, -0.46561405062675476], 'dist_obj': -146.16133604285156, 'exit_reached': 0.0, 'collision': 55}
{'robot_pos': [19.027446746826172, 262.24542236328125, -2.014601945877075], 'dist_obj': -206.35397012654298, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.27867317199707, 200.36956787109375, 2.4512009620666504], 'dist_obj': -146.7267097370572, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, -2.414602041244507], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [209.4762420654297, 342.5093994140625, -2.3650472164154053], 'dist_obj': -319.6165009809369, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.983068466186523, 198.70986938476562, 2.3181376457214355], 'dist_obj': -144.64721406645992, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [154.76516723632812, 167.223388671875, -1.2565079927444458], 'dist_obj': -143.09888888320975, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [31.983095169067383, 155.18338012695312, -2.728105068206787], 'dist_obj': -99.22108046528011, 'exit_reached': 0.0, 'collision': 58}
{'robot_pos': [192.56869506835938, 345.76165771484375, 2.268582820892334], 'dist_obj': -315.01457733264215, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.323955535888672, 151.9886474609375, -2.765897035598755], 'dist_obj': -100.58057394417177, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.01926612854004, 263.5613098144531, 2.2835440635681152], 'dist_obj': -207.8451078802725, 'exit_reached': 0.0, 'collision': 6}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.779829025268555, 198.1908416748047, 2.4512009620666504], 'dist_obj': -144.20752829854976, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, 2.268582820892334], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [405.127685546875, 369.2571716308594, -2.597214460372925], 'dist_obj': -463.4146280989212, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [154.65081787109375, 171.4393310546875, -0.46529242396354675], 'dist_obj': -146.21047099843156, 'exit_reached': 0.0, 'collision': 55}
{'robot_pos': [100.66718292236328, 360.0653076171875, -0.40472611784935], 'dist_obj': -302.8085345597748, 'exit_reached': 0.0, 'collision': 134}
{'robot_pos': [193.523681640625, 336.4683532714844, -2.53141713142395], 'dist_obj': -307.02332797283213, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [579.77734375, 444.75238037109375, -0.5314171314239502], 'dist_obj': -646.6860762974787, 'exit_reached': 0.0, 'collision': 137}
{'robot_pos': [94.13883972167969, 358.94622802734375, -0.11516886949539185], 'dist_obj': -300.8891949361411, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [106.65390014648438, 356.7703857421875, -0.5314171314239502], 'dist_obj': -300.41512653733815, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.627676010131836, 198.6737518310547, 2.442462682723999], 'dist_obj': -144.71378178744263, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.5462646484375, 334.6348876953125, -1.681862235069275], 'dist_obj': -304.94726398456265, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.235214233398438, 200.64913940429688, 2.434952735900879], 'dist_obj': -146.719043567287, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [463.67626953125, 478.1231689453125, -0.9491225481033325], 'dist_obj': -581.1897409551692, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [204.04452514648438, 339.7861328125, -2.333122730255127], 'dist_obj': -314.68890247171106, 'exit_reached': 0.0, 'collision': 218}
{'robot_pos': [95.40544891357422, 358.549560546875, -0.03734976053237915], 'dist_obj': -300.64162372416746, 'exit_reached': 0.0, 'collision': 56}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [579.77734375, 444.75238037109375, -0.5314171314239502], 'dist_obj': -646.6860762974787, 'exit_reached': 0.0, 'collision': 137}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [209.65618896484375, 343.5077209472656, -2.215433120727539], 'dist_obj': -320.5832227865233, 'exit_reached': 0.0, 'collision': 185}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.80213928222656, 162.4119110107422, -0.4750346839427948], 'dist_obj': -136.2080164180383, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [580.0241088867188, 444.53924560546875, -0.5314171314239502], 'dist_obj': -646.7576866448894, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.0752410888672, 179.5408935546875, -1.2016007900238037], 'dist_obj': -153.99229741878267, 'exit_reached': 0.0, 'collision': 90}
{'robot_pos': [149.80230712890625, 162.41253662109375, -0.4750313460826874], 'dist_obj': -136.2085974630136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.1820297241211, 358.9178771972656, -0.115619957447052], 'dist_obj': -300.8659310460064, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [37.84703063964844, 155.8120880126953, -2.7393746376037598], 'dist_obj': -98.33976947722192, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.41348266601562, 338.1368408203125, -2.414602041244507], 'dist_obj': -308.0477765107988, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.0986328125, 341.97442626953125, 2.3456623554229736], 'dist_obj': -310.96049362473366, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021697998047, 162.41265869140625, -0.47502776980400085], 'dist_obj': -136.20859870432344, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [149.8021240234375, 162.4122314453125, -0.47503015398979187], 'dist_obj': -136.20824728601826, 'exit_reached': 0.0, 'collision': 10}
