## Generation 0 
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -520.2142179239031, 'robot_pos': [177.30682373046875, 566.8154907226562, -1.3809716701507568], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -531.3015693538337, 'robot_pos': [172.1231689453125, 579.3358764648438, 1.3888263702392578], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -409.04076250069454, 'robot_pos': [213.84490966796875, 439.0067138671875, -2.8994903564453125], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -520.3210552156621, 'robot_pos': [38.916786193847656, 579.8937377929688, 0.3951931893825531], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -458.2496487781994, 'robot_pos': [310.31866455078125, 443.8402099609375, 1.2703857421875], 'collision': 863, 'exit_reached': 0.0}
{'dist_obj': -523.9392426551187, 'robot_pos': [129.28050231933594, 579.3385620117188, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -536.0705632083647, 'robot_pos': [207.1304931640625, 575.4844970703125, 0.7147362232208252], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -369.75548704324325, 'robot_pos': [258.7723083496094, 371.7830810546875, -1.1806482076644897], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -331.97570519941416, 'robot_pos': [154.03512573242188, 378.3791198730469, -0.10028418898582458], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -527.575049255869, 'robot_pos': [207.14096069335938, 566.640869140625, -1.1130679845809937], 'collision': 0, 'exit_reached': 0.0}
## Generation 31 
{'dist_obj': -527.0139242303942, 'robot_pos': [151.50677490234375, 579.0088500976562, 1.4587478637695312], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -321.09118477831123, 'robot_pos': [211.41445922851562, 343.14874267578125, -1.1879819631576538], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -391.6322191058328, 'robot_pos': [31.012819290161133, 450.5579833984375, 1.3016772270202637], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -318.9351513881095, 'robot_pos': [154.53668212890625, 364.60211181640625, -0.10234472155570984], 'collision': 203, 'exit_reached': 0.0}
{'dist_obj': -317.2014696614418, 'robot_pos': [207.1436767578125, 341.0080261230469, 2.2834134101867676], 'collision': 18, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -434.75360087738864, 'robot_pos': [188.2238006591797, 475.4146728515625, -2.4360532760620117], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -492.13870662396994, 'robot_pos': [332.78570556640625, 469.6199035644531, 1.429176926612854], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -499.79938359418117, 'robot_pos': [258.8403625488281, 518.5432739257812, 0.658679723739624], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -304.5196637378642, 'robot_pos': [193.36558532714844, 333.76239013671875, -2.1732332706451416], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -521.2855397384961, 'robot_pos': [118.13743591308594, 578.033447265625, 1.4931674003601074], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -470.47459021608034, 'robot_pos': [317.31561279296875, 453.871826171875, 1.4283161163330078], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -538.889397305298, 'robot_pos': [203.5697479248047, 579.4126586914062, 0.9726563692092896], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -498.4924448775295, 'robot_pos': [17.175289154052734, 556.6495361328125, 1.8282428979873657], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -444.0103010793754, 'robot_pos': [292.2099304199219, 438.4490661621094, 0.9245569705963135], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -501.45375049031963, 'robot_pos': [132.8591766357422, 556.1324462890625, -0.23188289999961853], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -528.596951401995, 'robot_pos': [166.82217407226562, 577.6907958984375, 1.4913948774337769], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -510.27815487194624, 'robot_pos': [18.19413185119629, 568.562744140625, 0.542553186416626], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -467.27574882553887, 'robot_pos': [305.47247314453125, 457.6051940917969, 0.17284375429153442], 'collision': 960, 'exit_reached': 0.0}
{'dist_obj': -734.3772914092859, 'robot_pos': [578.6007080078125, 579.9647216796875, 0.43056198954582214], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -520.3537152578864, 'robot_pos': [60.76738357543945, 580.3531494140625, 3.0437328815460205], 'collision': 16, 'exit_reached': 0.0}
{'dist_obj': -459.80654256306974, 'robot_pos': [312.2242126464844, 444.45416259765625, 1.2114174365997314], 'collision': 870, 'exit_reached': 0.0}
{'dist_obj': -313.4005960561028, 'robot_pos': [156.26742553710938, 358.24908447265625, -0.09231120347976685], 'collision': 204, 'exit_reached': 0.0}
{'dist_obj': -527.9560859499064, 'robot_pos': [219.4087371826172, 563.3154907226562, 0.6196857690811157], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -536.7785916652159, 'robot_pos': [195.10848999023438, 579.496826171875, -0.41280195116996765], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -495.10742295441133, 'robot_pos': [267.01470947265625, 509.7513427734375, 0.6311701536178589], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -386.9120764530442, 'robot_pos': [275.5754699707031, 381.2914123535156, -1.2678486108779907], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -418.26754887223655, 'robot_pos': [211.4282684326172, 449.89385986328125, 1.5862705707550049], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -405.2177019865894, 'robot_pos': [219.0726776123047, 432.6892395019531, 1.4871606826782227], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -523.6062150200008, 'robot_pos': [121.15331268310547, 580.0228271484375, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -401.60974678692526, 'robot_pos': [20.323217391967773, 459.64501953125, 3.040415048599243], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -457.62448740205633, 'robot_pos': [268.568603515625, 467.3319396972656, -0.3718183934688568], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -495.88341445980444, 'robot_pos': [263.03076171875, 512.4144897460938, 0.6241960525512695], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -734.4275758765546, 'robot_pos': [578.5886840820312, 580.0477294921875, 0.4307757318019867], 'collision': 285, 'exit_reached': 0.0}
{'dist_obj': -537.590395353998, 'robot_pos': [200.04994201660156, 579.0274047851562, 0.9368511438369751], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -534.7351862855675, 'robot_pos': [190.62594604492188, 578.5350341796875, -1.0401610136032104], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -417.04034245925567, 'robot_pos': [136.0182647705078, 470.0534973144531, 1.3241500854492188], 'collision': 204, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -502.2708916614533, 'robot_pos': [155.4023895263672, 553.127197265625, 0.14086800813674927], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -412.75691469736427, 'robot_pos': [216.9996337890625, 441.7320861816406, 0.7077007293701172], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -330.0703291172399, 'robot_pos': [153.8030548095703, 376.46075439453125, -0.17193850874900818], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -327.4978404847857, 'robot_pos': [214.95556640625, 348.5196838378906, -1.2170681953430176], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -516.7565953348848, 'robot_pos': [61.913719177246094, 576.7530517578125, 1.5916564464569092], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -473.9926147885034, 'robot_pos': [58.77345657348633, 533.9910278320312, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -493.65690060799614, 'robot_pos': [119.47635650634766, 550.0609130859375, -1.1766563653945923], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -509.29783530254133, 'robot_pos': [17.04354476928711, 567.4830322265625, 0.8157585859298706], 'collision': 34, 'exit_reached': 0.0}
{'dist_obj': -323.6870684978169, 'robot_pos': [211.7557830810547, 345.908203125, -1.2437407970428467], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -360.08004278408464, 'robot_pos': [247.0243682861328, 367.70037841796875, -1.1869481801986694], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -403.9852127949578, 'robot_pos': [45.45095443725586, 463.72314453125, 0.10221320390701294], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -327.3524986683354, 'robot_pos': [153.58946228027344, 373.6888122558594, -0.12264314293861389], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.62244603958317, 'robot_pos': [274.3655090332031, 486.81451416015625, -1.136306643486023], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -522.032502789455, 'robot_pos': [100.24193572998047, 580.4791259765625, 3.081163167953491], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -498.7237494196361, 'robot_pos': [129.0721435546875, 553.9174194335938, -0.061889469623565674], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -524.1223267365849, 'robot_pos': [221.60662841796875, 558.5855102539062, 0.5806915760040283], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -470.3307008358669, 'robot_pos': [313.2248840332031, 456.34344482421875, 0.25637179613113403], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -528.3995430060999, 'robot_pos': [155.71469116210938, 579.6583251953125, 1.3978137969970703], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -455.0418383390257, 'robot_pos': [302.08575439453125, 445.3019104003906, 1.1041102409362793], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -354.60417670177145, 'robot_pos': [156.2526092529297, 401.291015625, -0.14725813269615173], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -519.6787861234416, 'robot_pos': [90.30577087402344, 578.7943725585938, 1.7416787147521973], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -455.71521883155935, 'robot_pos': [303.6865539550781, 445.0885925292969, 1.1467132568359375], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -414.9233362672999, 'robot_pos': [209.7489013671875, 446.95819091796875, 0.5193648338317871], 'collision': 107, 'exit_reached': 0.0}
{'dist_obj': -523.9103180551888, 'robot_pos': [206.81407165527344, 562.9191284179688, -0.24025806784629822], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -503.2727711325081, 'robot_pos': [93.93126678466797, 562.1276245117188, -0.2047952115535736], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -535.6167238784842, 'robot_pos': [196.0906982421875, 578.0391845703125, 1.421676754951477], 'collision': 9, 'exit_reached': 0.0}
{'dist_obj': -537.6227958339623, 'robot_pos': [209.95611572265625, 576.2861938476562, -3.059169054031372], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -387.42237626731776, 'robot_pos': [156.9694061279297, 435.0906982421875, 1.258601188659668], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -517.0771551567129, 'robot_pos': [66.48406219482422, 577.0364990234375, 1.5552290678024292], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -337.2774749244169, 'robot_pos': [156.0278778076172, 383.3183288574219, -0.1935769021511078], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -530.5345965990997, 'robot_pos': [167.5283966064453, 579.5234375, 1.5246953964233398], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -543.0651157945009, 'robot_pos': [268.3472900390625, 561.5088500976562, -2.5126564502716064], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -392.385208296803, 'robot_pos': [157.347412109375, 440.117919921875, 1.4065911769866943], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -337.29662402052185, 'robot_pos': [156.0440673828125, 383.33349609375, -0.1934088170528412], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -517.989700046997, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -409.96349110673526, 'robot_pos': [20.03347396850586, 468.0107116699219, 3.0453569889068604], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -486.97809661358434, 'robot_pos': [278.2286682128906, 495.34344482421875, 0.6636002063751221], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -498.0666404453491, 'robot_pos': [38.176979064941406, 557.5883178710938, -0.29778680205345154], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -474.03210799864524, 'robot_pos': [18.811832427978516, 532.2393188476562, -3.0977869033813477], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -536.0869242327359, 'robot_pos': [199.35360717773438, 577.657958984375, 0.909893274307251], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -523.6062150200008, 'robot_pos': [121.15331268310547, 580.0228271484375, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -389.98511631391165, 'robot_pos': [217.07492065429688, 416.9535827636719, -0.029306679964065552], 'collision': 776, 'exit_reached': 0.0}
{'dist_obj': -318.3022401573931, 'robot_pos': [205.43075561523438, 343.1363830566406, -1.3217670917510986], 'collision': 9, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -461.55365796113193, 'robot_pos': [309.2759704589844, 448.4498291015625, 1.2387373447418213], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -481.66044114033747, 'robot_pos': [57.1037483215332, 541.6517333984375, -0.29778680205345154], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -516.9544264425027, 'robot_pos': [234.10557556152344, 546.753662109375, 0.5331751704216003], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -318.8452379055203, 'robot_pos': [205.89273071289062, 343.5094299316406, -1.0610953569412231], 'collision': 8, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -225.5930729821868, 'robot_pos': [34.14817428588867, 284.10693359375, -1.8815890550613403], 'collision': 186, 'exit_reached': 0.0}
{'dist_obj': -393.50630707456514, 'robot_pos': [285.3487548828125, 382.59130859375, 0.6991449594497681], 'collision': 13, 'exit_reached': 0.0}
{'dist_obj': -402.0552623218679, 'robot_pos': [42.1827392578125, 461.6602783203125, 2.0837888717651367], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -523.5646610694445, 'robot_pos': [140.781982421875, 577.2951049804688, 1.4336447715759277], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -520.6552303278887, 'robot_pos': [226.2130584716797, 553.4116821289062, 0.524461030960083], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -307.37380830869864, 'robot_pos': [153.7528839111328, 352.7269287109375, -0.1022089421749115], 'collision': 191, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -521.3037762006016, 'robot_pos': [89.15293884277344, 580.4879760742188, 3.0712730884552], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -500.4222836472215, 'robot_pos': [131.9798126220703, 555.218505859375, -0.08989769220352173], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -538.9523684032829, 'robot_pos': [200.71609497070312, 580.2582397460938, 1.346335530281067], 'collision': 9, 'exit_reached': 0.0}
{'dist_obj': -522.368883670856, 'robot_pos': [225.1031494140625, 555.5907592773438, 0.5920118093490601], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -520.1308592975713, 'robot_pos': [35.00300598144531, 579.5298461914062, -0.022381603717803955], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -410.4433860007627, 'robot_pos': [204.4792938232422, 444.1737976074219, 1.3914837837219238], 'collision': 112, 'exit_reached': 0.0}
{'dist_obj': -317.84109971664464, 'robot_pos': [205.38616943359375, 342.64080810546875, -1.2076961994171143], 'collision': 59, 'exit_reached': 0.0}
{'dist_obj': -527.985059220507, 'robot_pos': [166.85446166992188, 577.059326171875, 1.4077423810958862], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -525.4690402745089, 'robot_pos': [209.41653442382812, 563.7781372070312, -0.3018546998500824], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -508.1232938781019, 'robot_pos': [246.04718017578125, 532.8379516601562, 0.5661168098449707], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -514.0044499948272, 'robot_pos': [235.81570434570312, 543.0004272460938, 0.6300815343856812], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -385.1179973449971, 'robot_pos': [25.7821102142334, 443.5948486328125, 1.2918174266815186], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -481.66044114033747, 'robot_pos': [57.1037483215332, 541.6517333984375, -0.29778680205345154], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -491.6420730836404, 'robot_pos': [16.53223419189453, 549.7167358398438, -3.0977869033813477], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -337.29662402052185, 'robot_pos': [156.0440673828125, 383.33349609375, -0.1934088170528412], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -395.1082596175082, 'robot_pos': [285.9229431152344, 384.14404296875, 1.5398935079574585], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -397.5251401223717, 'robot_pos': [221.75765991210938, 423.12628173828125, -2.679488182067871], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -312.69829387638725, 'robot_pos': [202.23892211914062, 338.4749755859375, -2.169626474380493], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -528.8286322305871, 'robot_pos': [166.4429168701172, 578.0054321289062, -2.2023632526397705], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -453.6911241029343, 'robot_pos': [303.1289978027344, 443.04559326171875, 1.0567432641983032], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -327.96210642875786, 'robot_pos': [217.0158233642578, 347.9325866699219, 1.5060739517211914], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -452.3494465157588, 'robot_pos': [308.08831787109375, 438.2488708496094, 1.1718419790267944], 'collision': 838, 'exit_reached': 0.0}
{'dist_obj': -539.6625156379955, 'robot_pos': [203.4589080810547, 580.2453002929688, 1.023253083229065], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -518.5403005740778, 'robot_pos': [70.5851058959961, 578.4322509765625, 1.4910423755645752], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -308.73321425099016, 'robot_pos': [196.8376922607422, 336.751953125, -2.2878823280334473], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -409.10184563056424, 'robot_pos': [217.47225952148438, 437.5802001953125, 2.0468297004699707], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -415.11785068130536, 'robot_pos': [214.649169921875, 445.235595703125, -0.3242991864681244], 'collision': 98, 'exit_reached': 0.0}
{'dist_obj': -535.062293846101, 'robot_pos': [195.50559997558594, 577.6194458007812, 0.824708104133606], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -401.0141013535039, 'robot_pos': [18.394634246826172, 458.8499755859375, 3.0450518131256104], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -540.8103665047483, 'robot_pos': [207.2738494873047, 580.3712768554688, 0.8909929990768433], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -538.5421437065419, 'robot_pos': [202.5708465576172, 579.32763671875, 0.9465986490249634], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -304.4023677860874, 'robot_pos': [192.89170837402344, 333.86236572265625, -1.8028861284255981], 'collision': 9, 'exit_reached': 0.0}
{'dist_obj': -460.8874561266551, 'robot_pos': [307.9195556640625, 448.5268859863281, 1.2991033792495728], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -477.9923277058603, 'robot_pos': [58.715049743652344, 537.9906005859375, -0.697786808013916], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -524.2852278119631, 'robot_pos': [131.82818603515625, 579.3416137695312, 1.4004321098327637], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -302.98245321555225, 'robot_pos': [192.77578735351562, 332.33978271484375, -1.9561251401901245], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -473.7715549872837, 'robot_pos': [267.5921325683594, 485.86968994140625, -1.08865487575531], 'collision': 76, 'exit_reached': 0.0}
{'dist_obj': -318.8452379055203, 'robot_pos': [205.89273071289062, 343.5094299316406, -1.0610953569412231], 'collision': 8, 'exit_reached': 0.0}
{'dist_obj': -462.49670060053893, 'robot_pos': [263.845458984375, 475.1508483886719, -0.9383708238601685], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -327.02168040246096, 'robot_pos': [154.0849151611328, 373.1951599121094, -0.1351223886013031], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -403.9658920571798, 'robot_pos': [208.84510803222656, 435.54437255859375, 1.51607346534729], 'collision': 200, 'exit_reached': 0.0}
{'dist_obj': -337.29662402052185, 'robot_pos': [156.0440673828125, 383.33349609375, -0.1934088170528412], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -307.70968363620557, 'robot_pos': [198.8511199951172, 334.600830078125, -1.160369634628296], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -523.1322855235642, 'robot_pos': [221.62460327148438, 557.538818359375, 0.5687959790229797], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -410.2401205724886, 'robot_pos': [216.26678466796875, 439.31207275390625, 1.5421576499938965], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -309.16632443353524, 'robot_pos': [154.962646484375, 354.2208557128906, -0.10261616110801697], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -526.216455081052, 'robot_pos': [141.62718200683594, 579.8468627929688, 1.4035781621932983], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -475.1975373229157, 'robot_pos': [317.0865783691406, 459.6488342285156, 0.3700852394104004], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -521.4408650341239, 'robot_pos': [115.68761444091797, 578.458740234375, 1.520809531211853], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -494.362081076055, 'robot_pos': [18.151729583740234, 552.587646484375, 3.0312881469726562], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -309.67871686050523, 'robot_pos': [198.7833251953125, 336.8394775390625, -2.168267250061035], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0, 'exit_reached': 0.0}
{'dist_obj': -523.655204090509, 'robot_pos': [117.49250030517578, 580.4895629882812, 1.403405785560608], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -533.638714488266, 'robot_pos': [181.5056610107422, 579.6216430664062, 1.5853981971740723], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -516.6763083470956, 'robot_pos': [233.14939880371094, 546.7994384765625, 0.5953426957130432], 'collision': 10, 'exit_reached': 0.0}
{'dist_obj': -456.1916054005251, 'robot_pos': [309.4273681640625, 441.96435546875, 1.1331120729446411], 'collision': 952, 'exit_reached': 0.0}
{'dist_obj': -525.1710386391673, 'robot_pos': [145.38003540039062, 578.1842041015625, 1.4200466871261597], 'collision': 10, 'exit_reached': 0.0}
