## Generation 0 
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -525.8002260186033, 'robot_pos': [152.1322021484375, 577.6654663085938, 1.1632169485092163]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0676692320413, 'robot_pos': [579.8627319335938, 575.4277954101562, 1.108901858329773]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -434.1504314334508, 'robot_pos': [321.15045166015625, 406.82421875, -1.165047287940979]}
{'collision': 10, 'robot_pos': [579.5670776367188, 572.776123046875, 1.1853982210159302], 'dist_obj': -729.992671559752, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'robot_pos': [579.982421875, 575.8215942382812, 1.2691437005996704], 'dist_obj': -732.4299530613918, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -573.0247268061956, 'robot_pos': [453.4389343261719, 476.6091003417969, 0.2337873876094818]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'exit_reached': 0.0, 'robot_pos': [578.2171630859375, 520.6898193359375, 0.7351762652397156], 'dist_obj': -693.3859947796868, 'collision': 8}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [579.4241943359375, 573.376220703125, 1.19094979763031], 'dist_obj': -730.3126985373877, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [578.34033203125, 577.1353149414062, 1.1853982210159302], 'dist_obj': -732.1923475220251, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.4786730194784, 'robot_pos': [578.7506103515625, 577.12939453125, 1.1853982210159302]}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -734.9789241402027, 'robot_pos': [580.1370239257812, 579.27978515625, 1.1853982210159302]}
{'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'collision': 0}
{'exit_reached': 0.0, 'robot_pos': [391.8995666503906, 442.6091003417969, 0.06480182707309723], 'dist_obj': -506.50473443698064, 'collision': 10}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [309.6469421386719, 440.61474609375, 0.38539817929267883], 'dist_obj': -455.18257948124415, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.8689261652592, 'robot_pos': [580.0880737304688, 576.3383178710938, 1.1349458694458008]}
{'exit_reached': 0.0, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'collision': 10}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -431.36625272218225, 'robot_pos': [258.6224060058594, 442.917724609375, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
## Generation 20 
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -393.56651044305113, 'robot_pos': [285.5059509277344, 382.5549011230469, -0.33334895968437195]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'collision': 0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [580.4480590820312, 578.3171997070312, 1.087829351425171], 'dist_obj': -734.5195039714004, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -451.8956578227683, 'robot_pos': [291.780517578125, 447.9271545410156, -0.014601826667785645]}
{'exit_reached': 0.0, 'robot_pos': [578.34033203125, 577.1353149414062, 1.1853982210159302], 'dist_obj': -732.1923475220251, 'collision': 10}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -567.2262950106181, 'robot_pos': [447.48846435546875, 474.24432373046875, 0.22442513704299927]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [391.9366149902344, 442.76751708984375, 0.01456993818283081], 'dist_obj': -506.6486835177793, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -734.3168237939896, 'robot_pos': [580.104736328125, 578.3746337890625, 1.0779272317886353]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -567.7486544248308, 'robot_pos': [448.1658630371094, 474.3257141113281, 0.2400418519973755]}
{'exit_reached': 0.0, 'robot_pos': [399.63555908203125, 450.5841979980469, 0.07959070801734924], 'dist_obj': -517.598617384882, 'collision': 10}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [578.34033203125, 577.1353149414062, 1.1853982210159302], 'dist_obj': -732.1923475220251, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -514.6142701554407, 'robot_pos': [573.0303955078125, 19.65572738647461, -1.0250667333602905]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [415.4200439453125, 459.67022705078125, 0.17562007904052734], 'dist_obj': -534.8454898649804, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.062053680419922, 359.68780517578125, -2.014601945877075], 'dist_obj': -302.748159045138, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -531.7638725311559, 'robot_pos': [415.46978759765625, 455.4921569824219, 0.1475425809621811]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [387.6968994140625, 443.0980529785156, -0.6987481117248535], 'dist_obj': -504.1323001767688, 'collision': 14}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -730.5441901708386, 'robot_pos': [580.0175170898438, 573.1048583984375, 0.9818671941757202]}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [578.9412231445312, 572.5074462890625, 1.0927536487579346], 'dist_obj': -729.358537058749, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -734.1437524164093, 'robot_pos': [579.9420776367188, 578.2926635742188, 1.0815739631652832]}
{'collision': 10, 'robot_pos': [572.7093505859375, 18.336809158325195, -0.8043518662452698], 'dist_obj': -514.399358134673, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -730.46366437679, 'robot_pos': [579.0023803710938, 574.0172119140625, 1.1154825687408447]}
{'collision': 10, 'robot_pos': [578.514404296875, 528.6405639648438, -0.08454805612564087], 'dist_obj': -698.9142763291003, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [401.1954040527344, 450.2546081542969, 0.07779502868652344], 'dist_obj': -518.3753108823495, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.24794301381093, 'robot_pos': [16.643413543701172, 278.99737548828125, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -511.8188002951193, 'robot_pos': [394.3050231933594, 447.5546875, 0.0904591977596283]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [579.4880981445312, 573.8430786132812, 1.1853982210159302], 'dist_obj': -730.686385224603, 'collision': 10}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [414.2239685058594, 455.9500427246094, 0.16271835565567017], 'dist_obj': -531.2730523917621, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -316.3005339462476, 'robot_pos': [236.68826293945312, 322.34954833984375, 3.1083126068115234]}
{'collision': 10, 'robot_pos': [421.55352783203125, 462.31170654296875, 0.19679680466651917], 'dist_obj': -540.9026369960709, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -731.929108351858, 'robot_pos': [579.079833984375, 576.0197143554688, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -729.992671559752, 'robot_pos': [579.5670776367188, 572.776123046875, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [427.0303039550781, 464.8509826660156, 0.19745245575904846], 'dist_obj': -546.4572830395762, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -559.9244445887334, 'robot_pos': [440.5001525878906, 470.773681640625, 0.22798281908035278]}
{'exit_reached': 0.0, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'collision': 10}
{'collision': 10, 'robot_pos': [578.6836547851562, 569.010986328125, 1.0953900814056396], 'dist_obj': -726.7220362311974, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [395.75750732421875, 445.6035461425781, 0.10493367910385132], 'dist_obj': -511.2956077674677, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -512.5395523639695, 'robot_pos': [18.714862823486328, 570.8740844726562, 2.3853981494903564]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -548.0638260167096, 'robot_pos': [429.19189453125, 465.0571594238281, 0.2084794044494629]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.24794301381093, 'robot_pos': [16.643413543701172, 278.99737548828125, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [16.643413543701172, 278.99737548828125, -2.014601945877075], 'dist_obj': -223.24794301381093, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -734.2640974270718, 'robot_pos': [579.507080078125, 578.8989868164062, 1.12473726272583]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [451.4526062011719, 477.2096252441406, 0.24117401242256165], 'dist_obj': -572.1005281399817, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -410.98386561033755, 'robot_pos': [299.8104248046875, 393.7644348144531, -0.5666874647140503]}
{'collision': 10, 'robot_pos': [427.27410888671875, 464.5780944824219, 0.17209020256996155], 'dist_obj': -546.4189835589177, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [395.8071594238281, 447.9615478515625, 0.09346053004264832], 'dist_obj': -513.1087710531565, 'collision': 10}
{'collision': 10, 'robot_pos': [577.4407958984375, 526.8160400390625, -0.1807212233543396], 'dist_obj': -696.894678195895, 'exit_reached': 0.0}
{'collision': 12, 'exit_reached': 0.0, 'dist_obj': -694.087770064023, 'robot_pos': [579.99072265625, 519.7471923828125, 0.3392857313156128]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -729.6747159219117, 'robot_pos': [579.0314331054688, 572.8660278320312, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [579.2669067382812, 573.8463745117188, 1.1853982210159302], 'dist_obj': -730.5314620414239, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -512.7987815968457, 'robot_pos': [395.5868225097656, 447.7422790527344, 0.13752338290214539]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [258.6224060058594, 442.917724609375, -0.8146018385887146], 'dist_obj': -431.36625272218225, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.1923475220251, 'robot_pos': [578.34033203125, 577.1353149414062, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [401.7920837402344, 66.67216491699219, 2.6429076194763184], 'dist_obj': -341.8572016093429, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [86.3077163696289, 467.14691162109375, -0.5314171314239502], 'dist_obj': -407.9959602535049, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.5449643094616, 'robot_pos': [578.22509765625, 577.7498168945312, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [578.22509765625, 577.7498168945312, 1.1853982210159302], 'dist_obj': -732.5449643094616, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -734.7854688051021, 'robot_pos': [579.942626953125, 579.20068359375, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6988100926677, 'robot_pos': [578.525390625, 571.9896240234375, 0.9695794582366943]}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [290.6112365722656, 389.4833679199219, -0.8146018385887146], 'dist_obj': -402.1701532551167, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -57.544940542001314, 'robot_pos': [18.21475601196289, 20.4346923828125, -2.045624017715454]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -514.0194640272305, 'robot_pos': [397.2325744628906, 447.9306640625, 0.05628865957260132]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -552.7785435134604, 'robot_pos': [433.8031311035156, 467.2288513183594, 0.18392914533615112]}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.5857177566102, 'robot_pos': [401.5397033691406, 65.6065673828125, 2.646714687347412]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'robot_pos': [573.4442138671875, 18.141069412231445, -0.7768820524215698], 'dist_obj': -515.1476786550104, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.0577392578125, 575.0387573242188, 1.1653714179992676], 'dist_obj': -731.9323559646905, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -223.24794301381093, 'robot_pos': [16.643413543701172, 278.99737548828125, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.5449643094616, 'robot_pos': [578.22509765625, 577.7498168945312, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [307.852294921875, 440.6409606933594, -0.014601826667785645], 'dist_obj': -454.22274387749854, 'collision': 0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -729.992671559752, 'robot_pos': [579.5670776367188, 572.776123046875, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -734.7854688051021, 'robot_pos': [579.942626953125, 579.20068359375, 1.1853982210159302]}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -730.0182030879631, 'robot_pos': [575.4158325195312, 576.984619140625, 1.2808094024658203]}
{'collision': 10, 'robot_pos': [47.70227813720703, 577.6718139648438, -1.7314170598983765], 'dist_obj': -517.8178646364631, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -258.99543507251724, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'robot_pos': [184.3925018310547, 578.4505004882812, 1.5853981971740723], 'dist_obj': -533.1645299233045, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.1930819675243, 'robot_pos': [578.34130859375, 577.1353759765625, 1.1853982210159302]}
{'exit_reached': 0.0, 'robot_pos': [579.2669067382812, 573.8463745117188, 1.1853982210159302], 'dist_obj': -730.5314620414239, 'collision': 10}
{'collision': 10, 'robot_pos': [579.3779907226562, 572.7786865234375, 1.1853982210159302], 'dist_obj': -729.859903405993, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [292.43328857421875, 392.08502197265625, -0.5503658056259155], 'dist_obj': -405.3463894695568, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -729.1964252470269, 'robot_pos': [577.1388549804688, 574.0961303710938, 0.4819103181362152]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -250.2097053844477, 'robot_pos': [53.8691520690918, 310.13458251953125, -1.6146018505096436]}
{'collision': 10, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.1923475220251, 'robot_pos': [578.34033203125, 577.1353149414062, 1.1853982210159302]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -516.4981533478401, 'robot_pos': [574.664306640625, 16.514440536499023, -0.7603006958961487]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -731.9008965244187, 'robot_pos': [579.5028686523438, 575.5537719726562, 1.1189643144607544]}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [421.52703857421875, 461.88140869140625, 0.19810354709625244], 'dist_obj': -540.5649510207203, 'collision': 10}
{'collision': 10, 'robot_pos': [580.0650024414062, 577.2056884765625, 1.045539379119873], 'dist_obj': -733.4639261455841, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [578.22509765625, 577.7498168945312, 1.1853982210159302], 'dist_obj': -732.5449643094616, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [435.0554504394531, 467.2524108886719, 0.1807008683681488], 'dist_obj': -553.6434927631469, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.3783089112559, 'robot_pos': [578.9830322265625, 576.75390625, 1.0571551322937012]}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 148, 'robot_pos': [102.16744995117188, 119.90426635742188, 2.0864784717559814], 'dist_obj': -73.25718369692854, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -730.686385224603, 'robot_pos': [579.4880981445312, 573.8430786132812, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -732.0963366182192, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [579.4880981445312, 573.8430786132812, 1.1853982210159302], 'dist_obj': -730.686385224603, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [580.1834106445312, 575.1448974609375, 1.1853982210159302], 'dist_obj': -732.0963366182192, 'collision': 10}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'robot_pos': [439.0870666503906, 470.3895568847656, 0.21214088797569275], 'dist_obj': -558.6829087252196, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
