=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -306.88 -312.92 -316.87 -322.83 -330.25 -333.82 === -347.40 -351.39 -354.38 -361.72 -366.63 === === === === === === === === -423.54 === -432.49 === -443.73 -452.79 === === === -477.26 === === -497.09 -497.45 === === === === === -535.40 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -314.32 -317.96 === -329.11 -335.03 === === -355.01 === -363.65 === -376.73 === -390.37 === -400.93 -406.16 -412.96 === -424.86 -429.82 === -442.50 === === -457.87 -466.19 === === === -490.98 -495.02 === -505.58 === === -526.50 === -539.76 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -318.96 -319.73 === === -342.45 -344.82 -351.86 -354.94 -363.70 -366.17 -375.69 -381.09 -385.50 -388.13 -396.03 -402.74 -408.07 -412.62 -420.72 -424.15 -429.96 -434.82 === -447.81 -456.33 -461.79 === === === === -491.44 -498.73 === === === === === -536.06 -539.08 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -326.57 -329.88 === -344.03 -345.41 -352.87 -359.47 -365.38 -373.78 -377.90 -379.96 -386.67 -395.40 -399.91 -403.29 -408.33 -414.28 -421.43 -428.89 -434.17 -437.05 -449.42 -453.90 === -466.72 -470.74 === -481.00 -486.04 === === -506.25 === === -521.31 -527.37 -532.54 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -333.34 === === -352.49 -357.13 -362.95 -368.70 -371.90 -380.14 -384.94 -389.19 -393.50 -400.31 -403.68 -412.49 -416.02 -427.08 -428.34 -435.83 -443.89 -449.36 -450.31 -458.50 -466.09 === -475.33 === === -493.69 === === === -520.80 -525.39 === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -340.52 === -356.92 -359.10 -364.94 -370.16 -375.88 -381.83 -388.56 -391.31 -399.36 -404.46 -407.34 -415.83 -419.30 -427.90 -435.81 -436.54 -445.88 -450.68 -454.46 -463.12 === === === -485.68 -493.81 === === === === -521.59 -523.98 === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -345.17 -349.38 === -361.42 === -376.58 -376.16 -383.28 -390.51 -394.77 -399.37 -406.30 -415.80 -418.19 -420.88 -428.55 -436.49 -442.59 -446.88 -450.92 === -467.90 -466.90 -477.82 -482.16 -487.17 -493.47 === === -510.96 -517.81 === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -355.94 -359.48 -363.02 -373.32 -377.38 -381.31 -384.78 -390.98 -402.14 -403.32 -413.54 -415.50 -420.11 -426.77 -431.09 -438.01 -442.05 === -452.26 -460.46 -465.00 -474.74 -478.65 -484.82 -491.25 -493.68 -505.09 -508.09 -511.98 -517.17 === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -378.62 -382.80 -387.00 -392.33 -401.90 -409.06 -413.87 -418.01 -423.71 -431.06 -437.10 -437.97 -446.52 -450.85 === -461.44 -471.88 -476.21 -482.33 -488.82 === === -505.56 -507.05 === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -368.88 === === -380.06 -388.59 -390.29 -400.99 -401.28 -411.78 -415.83 -423.62 -427.47 -430.44 -434.37 -442.05 === -456.38 -457.00 -468.26 -471.69 === -481.98 === === -502.97 -506.56 === === === === === === === -551.49 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -341.29 === === === === === -370.48 -373.99 === === === -398.48 -405.35 -409.54 -410.86 -416.13 -426.45 -430.19 -434.33 -443.97 -446.52 -449.11 === -464.56 -469.38 -475.24 === === === -499.27 -502.18 === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -329.51 === === === === === === === === -377.61 === === -391.90 === -404.60 -411.19 -413.59 -419.29 -427.58 -434.05 -438.73 -442.44 -450.90 -452.96 -459.81 -465.22 === === === -492.74 -496.49 === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -381.94 -387.00 === -394.83 -405.24 -409.51 -415.69 -417.50 -424.27 -426.70 -436.51 -443.71 -448.48 -450.42 -457.89 === === -473.94 === -488.66 -491.58 === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -392.92 -395.72 -397.93 -403.55 === -419.79 -424.31 -425.00 -431.27 -440.18 -442.35 -448.64 === -462.20 === === === -484.56 === === === === === === === === === === === === === === === === 
