## Generation 0 
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [396.3042907714844, 244.79335021972656, 1.7060023546218872], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -383.730580325235}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [522.6123657226562, 234.65777587890625, -1.6323074102401733], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -494.4851257565579}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [578.9893798828125, 441.32342529296875, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.0167164820402}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [191.71389770507812, 335.57794189453125, -2.4818623065948486], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -305.43698680331664}
{'robot_pos': [499.041015625, 442.5055847167969, 0.5163569450378418], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -582.2950590040845}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [190.65077209472656, 163.50311279296875, -2.0995676517486572], 'exit_reached': 0.0, 'collision': 430, 'dist_obj': -166.68088854689427}
{'robot_pos': [577.5684814453125, 443.5525207519531, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.1969180000664}
{'robot_pos': [577.851806640625, 440.1982727050781, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -642.4338255485029}
{'robot_pos': [190.74598693847656, 343.2994079589844, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -312.014531152681}
{'robot_pos': [400.83050537109375, 213.44769287109375, 1.7049998044967651], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.78018652541857}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [402.89703369140625, 246.95303344726562, 1.3054771423339844], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.5506528345585}
{'robot_pos': [456.46722412109375, 67.1385269165039, -3.016382932662964], 'exit_reached': 0.0, 'collision': 142, 'dist_obj': -396.53148471316024}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [396.3074951171875, 244.8029022216797, 1.7060638666152954], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -383.7379886609518}
{'robot_pos': [191.20065307617188, 338.22406005859375, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -307.60728041303247}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [400.8428649902344, 213.4764862060547, 1.7051619291305542], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.8032777182517}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [577.636962890625, 443.19183349609375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.0372711332228}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [193.37982177734375, 344.29388427734375, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -314.0273706141802}
{'robot_pos': [387.8062744140625, 367.344970703125, 0.46680209040641785], 'exit_reached': 0.0, 'collision': 472, 'dist_obj': -449.3527395729689}
{'robot_pos': [577.5352783203125, 440.3846740722656, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -642.2890817810521}
{'robot_pos': [406.04827880859375, 391.9989013671875, 1.7398544549942017], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -479.55467026754076}
{'robot_pos': [190.84967041015625, 340.26910400390625, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -309.30956484660953}
{'robot_pos': [578.0119018554688, 441.2327880859375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -643.1755352745447}
{'robot_pos': [579.809326171875, 444.74261474609375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -646.7059727394821}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [37.67226791381836, 403.03765869140625, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -343.763527589234}
{'robot_pos': [163.90687561035156, 481.9258728027344, 1.3065552711486816], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -434.5320252173069}
{'robot_pos': [400.84423828125, 213.47242736816406, 1.7051604986190796], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.80286346121255}
{'robot_pos': [400.8201599121094, 213.4355926513672, 1.7049111127853394], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.7657856128515}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [577.6066284179688, 441.60443115234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -643.0696413743391}
{'robot_pos': [570.9356079101562, 439.4091796875, -0.3331979215145111], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -636.4012264771828}
{'robot_pos': [37.67226791381836, 403.03765869140625, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -343.763527589234}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [383.89227294921875, 463.0048828125, 2.6406166553497314], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -517.0291481598771}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [401.78680419921875, 245.22206115722656, 1.3052384853363037], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -388.7485452886563}
{'robot_pos': [417.27850341796875, 395.5116882324219, -2.7331979274749756], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -490.11837544123296}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [363.4710693359375, 471.9331970214844, -2.6163828372955322], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -511.64797344682063}
{'robot_pos': [522.6123657226562, 234.65777587890625, -1.6323074102401733], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -494.4851257565579}
{'robot_pos': [195.73095703125, 351.48370361328125, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -321.53637767558155}
{'robot_pos': [192.21839904785156, 332.8074645996094, -2.081862211227417], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -303.1593933693034}
{'robot_pos': [522.6123657226562, 234.65777587890625, -1.6323074102401733], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -494.4851257565579}
{'robot_pos': [196.42129516601562, 158.69906616210938, 1.100432276725769], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -168.38133933439775}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [516.7675170898438, 537.2780151367188, 0.700432300567627], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -660.62914589145}
{'robot_pos': [351.16619873046875, 183.19439697265625, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.15599745791195}
{'robot_pos': [399.76202392578125, 243.07913208007812, 0.9061211347579956], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -385.94844410275556}
{'robot_pos': [197.3750457763672, 298.11212158203125, 2.866802215576172], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -274.89868251112995}
{'robot_pos': [445.7120666503906, 473.821533203125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -565.7049228195742}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [200.6707763671875, 298.2384338378906, 2.8972272872924805], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -276.6691502160627}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [577.218994140625, 443.7163391113281, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.0137551332577}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [522.6123657226562, 234.65777587890625, -1.6323074102401733], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -494.4851257565579}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [576.7584228515625, 444.2886047363281, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -643.9852477489125}
{'robot_pos': [487.25079345703125, 422.5923156738281, 0.46680209040641785], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -560.3716872713786}
{'robot_pos': [572.9068603515625, 438.1366271972656, -0.3331979215145111], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -637.2289668744046}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [399.7689514160156, 243.08692932128906, 0.9061685800552368], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -385.9582413093902}
{'robot_pos': [193.40884399414062, 346.00921630859375, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -315.59339579482474}
{'robot_pos': [366.9984130859375, 363.5222473144531, 0.34998711943626404], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -431.71029667139044}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [355.6721496582031, 539.730224609375, -0.7331979274749756], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -563.5273804237593}
{'robot_pos': [191.7108917236328, 340.143798828125, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -309.56147534938435}
{'robot_pos': [577.0325927734375, 442.0099182128906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -642.8485666181754}
{'robot_pos': [573.5177612304688, 440.4560852050781, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0988373238731}
{'robot_pos': [577.7285766601562, 440.6722412109375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -642.6151525750926}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [573.5177612304688, 440.4560852050781, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0988373238731}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [401.794921875, 245.2366943359375, 1.3053257465362549], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -388.76265451820717}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [577.897705078125, 441.445556640625, -0.5372054576873779], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -643.2097213242853}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [242.35678100585938, 287.71826171875, -3.067002058029175], 'exit_reached': 0.0, 'collision': 320, 'dist_obj': -291.7355005806254}
{'robot_pos': [351.16619873046875, 183.19439697265625, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.15599745791195}
{'robot_pos': [198.71966552734375, 354.1422119140625, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -325.2119100428448}
{'robot_pos': [16.643413543701172, 278.99737548828125, -2.014601945877075], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -223.24794301381093}
{'robot_pos': [335.7751770019531, 348.96392822265625, 0.46680209040641785], 'exit_reached': 0.0, 'collision': 470, 'dist_obj': -399.43973270610803}
{'robot_pos': [579.2677612304688, 441.70208740234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.4652755429182}
{'robot_pos': [456.46722412109375, 67.1385269165039, -3.016382932662964], 'exit_reached': 0.0, 'collision': 142, 'dist_obj': -396.53148471316024}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [249.6688232421875, 308.4710998535156, -2.782752752304077], 'exit_reached': 0.0, 'collision': 358, 'dist_obj': -312.5894271604398}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [380.701904296875, 380.810791015625, 0.26644882559776306], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -453.6179836070358}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [573.3802490234375, 439.4225769042969, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -638.3735363813759}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [196.19337463378906, 297.6900939941406, 2.866802215576172], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -273.9438191985412}
{'robot_pos': [394.2746887207031, 150.81138610839844, 2.308379650115967], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -346.3903511448487}
{'robot_pos': [191.27259826660156, 339.0526123046875, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -308.387508647375}
{'robot_pos': [580.4489135742188, 440.8499450683594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.9137557062626}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [580.0133666992188, 20.433547973632812, 2.5006651878356934], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -521.5164481316107}
{'robot_pos': [192.4840545654297, 341.012451171875, -2.149122476577759], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.67671690637064}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [191.50692749023438, 354.79498291015625, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -322.79738835207615}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [193.7294158935547, 345.66943359375, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -315.4212769693973}
{'robot_pos': [402.9116516113281, 246.99281311035156, 1.3057317733764648], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.5825302874307}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [191.0364990234375, 366.77947998046875, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -333.5928857356016}
{'robot_pos': [191.13217163085938, 336.08917236328125, -2.0931687355041504], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -305.64829057736733}
{'robot_pos': [192.45948791503906, 293.5223693847656, 2.5763497352600098], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -268.47385895425515}
{'robot_pos': [522.7562866210938, 183.0001678466797, -1.5375351905822754], 'exit_reached': 0.0, 'collision': 161, 'dist_obj': -478.8239990828104}
{'robot_pos': [192.60250854492188, 340.71240234375, -2.2937238216400146], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.45591974063797}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [400.8441162109375, 213.4693603515625, 1.705135703086853], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.80149293753874}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [254.68382263183594, 304.4902648925781, 2.1894469261169434], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -312.5336468634812}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [402.89849853515625, 246.9555206298828, 1.3054940700531006], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.55312953765343}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [573.7757568359375, 439.14532470703125, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -638.5269810740502}
{'robot_pos': [577.324462890625, 444.1187744140625, -0.29928094148635864], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.3382906225852}
{'robot_pos': [400.8428649902344, 213.4764862060547, 1.7051619291305542], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.8032777182517}
{'robot_pos': [577.8270874023438, 440.46417236328125, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -642.5713025802437}
{'robot_pos': [192.17739868164062, 295.57305908203125, 2.866802215576172], 'exit_reached': 0.0, 'collision': 470, 'dist_obj': -270.12132623602963}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [573.5177612304688, 440.4560852050781, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0988373238731}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [579.048583984375, 441.76031494140625, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.3231880045498}
{'robot_pos': [198.71966552734375, 354.1422119140625, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -325.2119100428448}
{'robot_pos': [271.9004211425781, 316.4036560058594, 1.6668020486831665], 'exit_reached': 0.0, 'collision': 448, 'dist_obj': -332.6328656245096}
{'robot_pos': [292.33935546875, 203.2895050048828, -0.6163828372955322], 'exit_reached': 0.0, 'collision': 95, 'dist_obj': -272.97153394480256}
{'robot_pos': [415.68292236328125, 536.450439453125, 2.349987030029297], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -594.5715789675453}
{'robot_pos': [498.55126953125, 431.53546142578125, 0.34998711943626404], 'exit_reached': 0.0, 'collision': 415, 'dist_obj': -574.7745776426957}
{'robot_pos': [573.5177612304688, 440.4560852050781, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0988373238731}
{'robot_pos': [577.636962890625, 443.19183349609375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.0372711332228}
{'robot_pos': [37.67226791381836, 403.03765869140625, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -343.763527589234}
{'robot_pos': [194.10244750976562, 298.4011535644531, 2.866802215576172], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -273.52984562744047}
{'robot_pos': [199.15040588378906, 297.5829162597656, 2.866802215576172], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -275.33339346348464}
{'robot_pos': [577.636962890625, 443.19183349609375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -644.0372711332228}
{'robot_pos': [211.26161193847656, 242.24362182617188, 0.4857442080974579], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -236.83921327041057}
{'robot_pos': [506.610107421875, 92.77545166015625, -1.8163827657699585], 'exit_reached': 0.0, 'collision': 142, 'dist_obj': -447.8111413117208}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [575.048583984375, 439.88714599609375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.9916308494724}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [331.6307678222656, 443.46405029296875, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -469.92334682882273}
{'robot_pos': [493.8820495605469, 499.8290710449219, -0.4918806254863739], 'exit_reached': 0.0, 'collision': 415, 'dist_obj': -617.8213695455182}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [191.0364990234375, 366.77947998046875, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -333.5928857356016}
## Generation 30 
{'robot_pos': [196.8666534423828, 299.5939636230469, 0.700432300567627], 'exit_reached': 0.0, 'collision': 19, 'dist_obj': -275.93069461210587}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [522.6123657226562, 234.65777587890625, -1.6323074102401733], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -494.4851257565579}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [402.89703369140625, 246.95303344726562, 1.3054771423339844], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.5506528345585}
{'robot_pos': [403.4231872558594, 234.1352996826172, 1.639147400856018], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -385.0488126725337}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [196.42129516601562, 158.69906616210938, 1.100432276725769], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -168.38133933439775}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
